title,content
台積電跌破5日及10日均線 惟逢低有買盤承接,"台股權王台積電（2330）今（19）日不敵ADR昨（18）日大跌2.54％，以及今天可能遭到外資反手調節賣壓，股價不支重挫30元，來到1,055元，跌破5日及10日短期均線。台積電前天股價才衝上1,095元，蓄勢戰歷史新高1,100元，然而受到美國聯準會放鷹，美股及台積電ADR大跌衝擊，外資今天對台股操作可能轉為賣超下，台積電盤中最深大跌30元，拖累指數超過244點，另鴻海及台達電等權值股也齊步走軟。台積電今天價跌量縮，低檔1,055元明顯有買盤力撐，不過往上高點賣壓也不輕，市場低接買盤為主，因而至午盤過後約12點半時，成交量僅3.3萬張，今天全場應會低於昨天的4.73萬張。"
【公告】台積電資訊安全長異動,日 期：2024年12月19日公司名稱：台積電 (2330)主 旨：台積電資訊安全長異動發言人：黃仁昭說 明：1.人員變動別（請輸入發言人、代理發言人、重要營運主管(如:執行長、營運長、行銷長及策略長等)、財務主管、會計主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非訟代理人）:資訊安全長2.發生變動日期:113/12/193.舊任者姓名、級職及簡歷:林錦坤先生，資深副總經理4.新任者姓名、級職及簡歷:侯永清博士，資深副總經理暨副共同營運長，原任歐亞業務資深副總經理5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、「退休」、「死亡」、「新任」或「解任」）:職務調整6.異動原因:職務調整7.生效日期:114/01/018.其他應敘明事項:無
【公告】台積電代子公司 TSMC Global Ltd. 取得固定收益證券,"日 期：2024年12月19日公司名稱：台積電 (2330)主 旨：台積電代子公司 TSMC Global Ltd. 取得固定收益證券發言人：黃仁昭說 明：1.證券名稱:公司債。2.交易日期:113/11/26~113/12/193.交易數量、每單位價格及交易總金額:06051GLE7：167,500 單位；每單位US$100.34；總金額US$16.8 佰萬元。172967NX5：148,000 單位；每單位US$100.55；總金額US$14.9 佰萬元。06051GJK6：100,000 單位；每單位US$97.02；總金額US$9.7 佰萬元。4.處分利益（或損失）（取得有價證券者不適用）:不適用。5.與交易標的公司之關係:無。6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股比例及權利受限情形（如質押情形）:06051GLE7：2,655,750 單位；US$265.2 佰萬元；持股比例：不適用；受限情形：無。172967NX5：1,619,500 單位；US$162.4 佰萬元；持股比例：不適用；受限情形：無。06051GJK6：1,406,050 單位；US$136.7 佰萬元；持股比例：不適用；受限情形：無。7.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬於母公司業主之權益之比例暨最近期財務報表中營運資金數額:7.36%；8.99%；NT$422,186 佰萬元。8.取得或處分之具體目的:固定收益投資。9.本次交易表示異議董事之意見:不適用。10.本次交易為關係人交易:否11.交易相對人及其與公司之關係:不適用。12.董事會通過日期:不適用。13.監察人承認或審計委員會同意日期:不適用。14.其他敘明事項:無。"
台積電資訊安全長林錦坤明年退休 侯永清接任,（中央社記者張建中台北2024年12月19日電）台積電 (2330) 今天內部公告，企業策略發展組織資深副總經理暨資訊安全長林錦坤將於2025年4月退休，台積電資深副總經理暨副共同營運長侯永清自2025年1月1日起接任資訊安全長職務。台積電表示，感謝林錦坤過去的貢獻，並祝福他退休生活愉快。據台積電官網指出，林錦坤畢業於國立彰化師範大學工業教育與技術學系，他於1987年台積電甫成立時便第一批從工研院轉至台積電，從基層的設備工程師做起，並於晶圓1廠和晶圓2廠擔任多項管理職位。林錦坤亦負責晶圓3廠的建廠，後來先後擔任晶圓3廠、晶圓4廠及晶圓7廠的廠長，以及晶圓6廠、晶圓12廠資深廠長及先進技術事業總廠長等職位。林錦坤於2002年帶領6廠員工成功量產0.13微米銅製程，並於2003年至2008年間擔任台積電首座12吋廠的資深廠長，奠定台積電卓越製造的基礎。此外，林錦坤還為台積電12吋廠的全自動化、智慧化和超大型晶圓廠的製造管理建立良好根基。林錦坤積極推動台積電資訊安全、數位轉型，並擴大人工智慧技術的應用，將機器學習導入智慧製造、研發和生產力改善。
投顧：台股關注1月CES展與台積電第1季法說會,（中央社記者何秀玲台北2024年12月30日電）受特斯拉（Tesla）和輝達（Nvidia）等科技股下挫拖累，美股27日收黑。台股27日終場收在23275.68點，上漲28.74點。投顧表示，關注1月7日美國消費電子展（CES）、1月8日任天堂Switch 2發表，以及1月16日台積電第1季法說會。福邦投顧表示，明年資金將聚焦AI、機器人、半導體先進製程、遊戲機等，可留意相關供應鏈。街口投信談到2025年第1季投資展望則表示，台積電與AI雙主軸，預期仍是2025年投資主要趨勢。美股27日受科技巨頭下跌影響，道瓊工業指數終場下跌333.59點或0.77%，收在42992.21點；標準普爾500指數下跌66.75點或1.11%，收5970.84點，那斯達克指數下跌298.33點或1.49%，收在19722.03點，費城半導體指數下跌52.337點或1.01%，收在5122.969點。觀察27日三大法人籌碼動向，三大法人合計買超49.89億元，其中自營商買超12.71億元，投信賣超17.57億元，外資及陸資買超54.75億元。觀察外資買超排行榜，以泰金寶-DR買超3.97萬張最多，中信金1萬張居次，新光金以6932張排在第3名，緊追在後的是台積電獲買超6775張。其他入列外資買超前10名的個股包括復華台灣科技優息、宏達電、國泰金、國泰永續高股息、元大金、復華日本龍頭。投信轉為賣超17.57億元，減碼前10名個股依序為長華、遠東新、中信金、長榮鋼、亞泥、華新、遠東銀、元大金、陽明、華固。
道瓊終結連5漲！台股早盤跌61點…台積電跌5元至1085元,道瓊結束連五漲、美國前總統卡特過世等，台股今（30）日早盤下跌30點，最低觸及23214點；台積電下跌5元或0.45%至1085元。道瓊工業指數日前經歷連續10個交易日的下跌，為50年來首見最長紀錄，後來又出現5個交易日的連漲。美國股市主要股指周五在科技股領跌下全部收跌，藍籌股道瓊下跌333點、0.77%終止連5漲，標普500和那斯達克指數分別下跌1.11%、1.49%；費城半導體指數跌幅1.01%；台積電ADR跌0.70%，收在201.63美元。台股上周五收在23275點，今天早盤以23274點開出，盤中最低觸及23214點，下跌61點；台積電早盤以1090元開出，盤中最低觸及1085元，下跌5元或0.45%。永豐投顧報告指出，2025年美國將降息，雖然降息幅度不大，但有助於刺激消費。在降息環境下，耐久財和民生消費類股可能會有較好的表現。高股息題材在2024年上半年流行，反映了投資人對長期收益的重視。而預期2024年台股企業獲利將接近高點，且2025年獲利可能更高，上市公司配發率有望上調，高股息可期。綜合以上分析與歷史軌跡，由於台股獲利成長，被動投資湧入，2025年仍有機會創新高價。而人工智慧正在複製網路創新的發展道路，應用空間大，CSP業者繼續擴張投資，不願意在競賽中落後，所以AI仍是2025年的投資主流。不過由於景氣循環的腳步，上半年把握獲利機會，下半年股價有調整空間，是重新布局的時機。2025年指數區間預估在本益比15倍到19倍之間，配合對企業獲利的預估，指數區間在21000點至26800點。
《台北股市》台積電持穩 台股強勢盤整,【時報-台北電】美債殖利率攀升，美股全數收跌，台積電ADR下跌0.7%，輝達跌2%。台積電(2330)今開平盤1090元，強守5日均線，持續醞釀挑戰歷史最高1100元。台股開低1點為23274點，隨著台積電強守5日線，台股也呈現高檔強勢整理之格局，多頭力守5日均線支撐。台股今再由台積電撐盤，台積電一度回探1085元短均線，但隨後漲到1095元。由於整體量能估再萎縮，電金權值股無力強攻23300之上高檔區，由台積電以及航運股長榮(2603)上揚撐住多頭。早盤台股小開低1點，最低23214點下探5日均線。上午9時10分，加權指數漲28點至23303點，台積電漲5元至1095元。國票投顧表示，受外資休假影響，上周五大型權值股買盤追價意願保守，使台股難以越過12月3日以來的箱型頂部區，不過短中長均線已逐漸從糾結轉為向上攻堅，待日後台股補量，有望擺脫區間整理格局。操作上應選股優於擇市，光通訊廠營運有望迎來快速成長期，相關個股可列入短線觀察名單。凱基投顧指出，上周價穩量縮，周線大漲756點，且技術面轉為對多頭有利，周五高點23335點距離前高23387點(12月5日高點)僅差一步之遙，只要守住周一關鍵長紅低點22811點，本波漲勢將可延續，短線在力守5日均線下，近日有望突破23387點，而後波段再向23700點附近挑戰。不排除本波漲勢可能延續至農曆春節封關(1月22日)前夕。近期不少中小型強勢股走勢開始出現大幅震盪，不宜過度追價。（編輯：沈培華）
傳台積電N2啟動小量試產線 後年底產能衝逾10萬片,MoneyDJ新聞 2024-12-30 10:56:33 記者 王怡茹 報導台積電(2330)先進製程打遍天下無敵手，下一世代的2奈米布局也緊鑼密鼓進行中，供應鏈傳出，台積電於本季起在新竹寶山廠(Fab20)建置2奈米(N2)小量試產線(Engineering line)，月產能規劃約達3000~3500片。若加計高雄廠(Fab22)部分，明(2025)年底2奈米合計月產能將上衝到逾5萬片，後(2026)年底達12~13萬片，顯示大客戶需求相當強勁。據供應鏈消息，台積電新竹寶山2奈米廠明年第四季月產能將達到2~2.5萬片規模，2026年底至2027年初拉升至6~6.5萬片。高雄廠部分，P1(一廠)明年第二季展開小量試產，P2(二廠)則目標在明年底至2026年初展開進機，兩廠明年底月產能落在2.5~3萬片，後年底至2027年首季同樣衝到6~6.5萬片。總和來說，台積電2奈米月產能最快於2026年底可達到12~13萬片的規模。市場人士表示，台積電2奈米首發客戶仍將由蘋果拿下，其餘如聯發科（2454）、高通、Intel、輝達、超微、博通….也將在之後跟上導入。據悉，蘋果iPhone 18的A20晶片將率先採2奈米，並搭配WMCM（多晶片模組）封裝技術，並規劃在台積電旗下先進封測廠區「專廠專用」。半導體人士說明，蘋果iPhone 18 A20晶片的封裝方式，將用WMCM代現行手機所採用的InFo-PoP技術。業界人士進一步分析，WMCM係COW(晶片堆疊)、InFo兩種技術整合後的變型，將DRAM、邏輯IC進行平面封裝，並以RDL取代Interposer(中介層)，冀達到更好的散熱效果。台積電於近次IEEE 國際電子元件會議 (IEDM)透露， N2 相同電壓可降低 24%~35%功耗或提高 15% 效能，且電晶體密度較上代 3 奈米高 1.15 倍。台積電董事長魏哲家先前亦表示，客戶對2奈米需求比3奈米還要高，現正積極準備產能。 
ETF今年受益人數暴增逾400萬 00878超越台積電中鋼,（中央社記者曾仁凱台北2024年12月30日電）回顧2024年台灣投資市場，ETF成為熱門顯學，短短1年內，台股ETF受益人數暴增超過400萬人，已衝破千萬人大關。其中國泰永續高股息ETF（00878）最新受益人數155.47萬人，不僅穩居國內ETF之冠，更超越台積電、中鋼，成為台股股東人數第1名，寫下多項紀錄。台股今年表現強勢，漲幅居全球股市前3名，不過截至12月27日，外資今年以來累積賣超台股約新台幣6702億元，全年恐創下史上第2大年度賣超金額紀錄，台股主要靠內資撐盤，而背後最重要關鍵因素就是ETF。根據統計，國內ETF近期受益人數已衝破千萬人大關，今年以來受益人數增加超過400萬人，增幅將近7成。熱門ETF的受益人數，甚至超越台積電、中鋼等熱門股。目前國內受益人數最多的ETF 00878，今年5月受益人數首度超過把持龍頭多年的中鋼，躍居台股股東人數最多的人氣王，雖然7月一度被台積電超車，但10月重新奪回冠軍至今，根據集保結算所截至上週五的公布資料，00878最新受益人數為155.47萬人，創下台灣ETF受益人數最高紀錄，持續穩居股民最多的台股標的。另外國內投資人錢進被動式操作的ETF基金，資金間接流進台股，也為台股提供強勁支撐。00878是目前國內資產規模第2大的ETF，僅次於老牌的元大台灣50 (0050) 。根據統計，00878截至12月30日最新基金規模達到3802.92億元，比起去年底的2493.58億元，足足增加1309.34億元，增幅高達52.5%。
【台股盤後】台積電收平盤 下挫85點收23190點,（中央社記者何秀玲台北2024年12月30日電）接近2024年封關，台積電 (2330) 今天平盤上下震盪，以平盤1090元作收，台股終場下跌85.48點，以23190.2點作收。法人表示，美國總統當選人川普2025年1月上任，美中科技戰若升級，台廠將有轉單效益，並觀察川普關稅政策等對台股影響。美國消費電子展（CES）將於1月開跑，輝達執行長黃仁勳將發表演講，無人機、機器人概念股和營建股今天表現不俗。加權指數收盤下跌85.48點，以23190.2點作收，成交值新台幣2666.2億元，電子股下跌0.42%、金融股由紅翻黑下跌0.21%。代表中小型股票的櫃買指數開低震盪走低，終場下跌0.7%。台積電以1090元平盤作收，鴻海 (2317) 下跌1.5元收185元，聯發科 (2454) 下跌10元收1420元。美國消費電子展將於當地時間1月7日至10日舉辦，今天資金輪動至無人機與機器人概念股。無人機概念股方面，雷虎 (8033) 、邑錡 (7402) 、世紀 (5314) 分別以69.6元、80.5元和726元亮燈漲停。漢翔 (2634) 漲幅為2.15%。機器人概念股也表現不俗，中光電 (5371) 收盤漲幅2.01%，氣立 (4555) 上漲0.69%、全球傳動 (4540) 上漲0.16%。營建股方面，愛山林 (2540) 亮燈漲停，站上百元大關，收100元，京城建設 (2524) 也攻上漲停，收73.7元，太設 (2506) 也漲9.22%，收11.85元。
《半導體》台積電114年1月16日召開法人說明會,【時報-台北電】台積電(2330)114年1月16日舉行113年第四季法人說明會，地點：台北市松山區敦化北路158號/台北文華東方酒店B2文華廳。（編輯：張嘉倚）
索尼、鎧俠等日本6家半導體企業攜手合作，與輝達、台積電搶人才,【財訊快報／劉敏夫】外電引述共同社的報導指出，六家日本半導體企業就培養及獲得人才展開合作。索尼集團旗下的半導體公司及鎧俠等六家日本國內半導體企業已開始為培養及獲得人才而合作，各公司的工程師以大學生為對象介紹工作內容和職業規劃。業者這項合作舉措旨在使大學生產生興趣，並帶動其從事與半導體有關的工作，以擴大國內人才的基礎。此外還在加快產官學的舉措。鑒於人工智慧（AI）的普及導致半導體需求擴大，全球對人才的爭奪趨於激烈。業界相關人士稱，現狀是不得不與全球龍頭企業美國輝達和台積電等搶奪優秀人才。電器廠商等組成的日本電子信息技術產業協會（JEITA）的估算顯示，僅日本國內主要九家公司今後10年就需要4.3萬人才，國內廠商也面臨人才短缺的局面。<BR>
"獨家》台積電鉅額交易50張 驚見1,104.41元歷史新天價成交","2024年台股明（31）日劃上句點，今（30）日台積電（2330）股價以1,090元平盤作收，仍平在歷史平高，不過，台積電鉅額交易透過「配對交易」卻悄悄以1,104.41元歷史天價成50張，總交易金額衝上5,522.05萬元。台積電今天共有8筆透過配對交易完成盤後鉅額交易，分別為：1,104.41元有50張、1,094.24元17張、1,093元有415張336股、1,091.7元有143張208股、1,091.65元有774張792股、1,091元有829張664股、1,089.45元有347張，1,089.4元有404張，合計剛好是整數2,981張、總金額為32.53億元。台積電在台股集中市場歷史新高為1,100元，在今年10月18日盤中創下的盤中歷史新天價，台積電今天配對交易50張，以1,104.41元成交，刷下歷史新天價，能否對明日台積電封關有所激勵，備受市場關注"
台積電ADR31日下跌2.90美元跌幅1.45%折台股1294.78元,(中央社台北2025年 1月 1日電)台積電在NYSE掛牌 ADR以197.49美元作收，下跌2.90美元，跌幅 1.45%。由於每單位台積電 ADR相當於台股 5股台積電普通股，以12月31日新台幣匯市收盤價32.781元計算，相當台股台積電每股為1294.78元。最近10個交易日行情如下：台積電 ADR 近十個交易日行情交易日收盤價漲跌漲跌幅%匯率折台股12/31197.49-2.90-1.4532.7811294.712/30200.39-1.24-0.6232.7171311.212/27201.63-1.43-0.7032.7201319.412/26203.06-3.27-1.5832.6961327.812/24206.33-1.03-0.5032.6701348.112/23207.3610.155.1532.6881355.612/20197.212.571.3232.6911289.412/19194.64-0.92-0.4732.6681271.712/18195.56-5.10-2.5432.4811270.412/17200.66-1.56-0.7732.5151304.8
台積電大客戶落跑？2奈米爆2大疑慮 輝達、高通考慮三星,台積電為全球晶圓代工龍頭，在先進製程上取得技術領先，包括蘋果、輝達及高通都是大客戶。沒想到，近日韓媒卻披露，由於台積電2奈米的售價過高及產能有限等2大疑慮，輝達與高通尋求三星2奈米的可能性，積極推動供應鏈多元化，引發市場高度關注。sammobile報導，日本Rapidus、韓國三星及台積電皆嘗試量產2奈米晶片，台積電處於領先地位，產品良率能達到60%，且傳出已經進入客戶測試階段。報導引述一份分析報告指出，蘋果、輝達及高通是首批使用2奈米晶片的廠商，但台積電的產能極為有限，雖然已經進行積極投資，希望能將目前的每月1萬片晶圓產能擴大至8萬片晶圓，但此目標要等到2026年才能實現。傳出，輝達與高通正在測試三星的2奈米晶片，雖然三星已經獲得PFN半導體的訂單，但需要拿到超微、輝達及高通等大客戶的訂單，才有機會讓2奈米獲利。另一方面，輝達與高通與台積電談判時缺乏議價能力，且需要向對方支付極高的成本，促使他們積極尋求供應鏈多元化。關鍵仍是技術能力然而，報導也提到，三星過往在先進製程的表現並不理想，名聲不佳，尤其三星替高通生產4奈米晶片時出現過熱與性能限制之後，三星就遇到了巨大的阻礙。報導警告，三星從3奈米開始就無法取得頂級客戶的信賴，這次（2奈米）或許是三星的最後機會。由於記憶體晶片DRAM和NAND的價格大幅下跌，且HBM3E高頻寬記憶體尚未取得輝達認證，三星的半導體部門面臨巨大的風險，如果三星2奈米仍無法吸引客戶，狀況會變得更糟糕。台積電總裁魏哲家曾在10月的法說會表示，2奈米發展進程順利，已感受到客戶需求相當強勁，甚至超過3奈米，是作夢都沒想到的程度，目前正積極準備產能，以滿足客戶需求。
台積電2奈米製程傳產能有限 韓媒：恐轉單三星,晶圓代工龍頭台積電，預計在下半年量產2奈米先進製程晶片，預期蘋果、輝達、高通都會是主要客戶，不過南韓媒體報導，台積電2奈米製程的產能有限，主要客戶存在轉單三星的可能性，使供應鏈多元化。南韓媒體報導，台積電、日本Rapidus以及南韓三星持續攻克2奈米先進製程，希望提高良率，其中台積電目前良率可達到60％，並傳出已經進入客戶驗證階段，蘋果、輝達都會是首批的主要客戶，不過台積電目前的產能相當有限，若想將每月1萬片的產能擴張到8萬片，可能要等到2026年。同時目前台積電處在半導體領先地位，客戶在談判時缺少議價的能力，可能要付出極高的成本，因此目前主要客戶開始測試2奈米製程晶片，需求替代供應鏈的多元性。但目前三星的先進製程存在極大瓶頸，像是在生產高通4奈米晶片時就發生過熱導致性能降低的情況，因此3奈米製程也不受客戶青睞。台積電預計在1月16日舉行實體法說會，外界除了關注2024年獲利、2025年資本支出，2奈米的進程、良率預期也將是法人重點。
馬斯克罕見為台灣科技人才按讚！ 背後原因竟與台積電有關,在不少人眼中，特斯拉執行長馬斯克的言論聽起來對台灣稱不上友善，去年還傳出他旗下的SpaceX在地緣政治因素考量下，要求台灣供應商將製造業務移往海外。可是近日馬斯克卻在網上公開稱讚台灣的科技人才，引發熱議。川普新政府將在1月20日上任。身為美國準總統川普「好麻吉」的馬斯克已經針對多項議題提出意見，並獲得川普認可。就連備受爭議的移民問題上，馬斯克等矽谷幫，雖與極右派川粉就是否支持美國H-1B外籍技術人才工作簽證吵翻天，川普依然選擇在此議題上立場與馬斯克一致。在各界爭相表態之際，曾在輝達擔任機器學習研究員的資料科學家Bojan Tunguz在社群平台X（前身為推特）上感慨評論，張忠謀當年回台灣成立台積電，而不在美國，原因就在於當時美國科技業反移民與種族主義情緒猖獗影響，「這可能是美國科技史上最大的非受迫性失誤。未來幾年我們可能會為此付出極高的代價」。沒想到Bojan Tunguz的評論竟釣出馬斯克親自回應，「台灣蘊藏大量優秀科技人才，應該是其中最重要的關鍵。至少就我的理解來說」。事實上，台積電董事長魏哲家去年12月時也曾透露，他近期與馬斯克對談時，對方表示擔心沒人給晶片，而他的回應則是，「只要肯付錢，晶片一定有」。魏哲家指出，台灣若有多功能機器人的相關晶片、軟體及環境，將在這個領域扮演舉足輕重的角色。
台積電激勵 家登、辛耘權證俏,"權王台積電（2330）6日股價直衝1,125元改寫歷史新猷，市場對其16日法說會釋出之展望抱持樂觀態度，外資看好，台積電2025年資本支出有望衝上400億美元大關，催動相關設備供應鏈集體歡呼，家登（3680）、辛耘（3583）分別上漲3.04％、1.95％。全球AI趨勢帶動下，半導體設備產業發展看俏，展望2025年半導體業走勢，市場預期，AI需求強勁將成為半導體業主要成長動能，研調機構預估，全球前五大晶圓製造設備商包含應材、ASML等，2025年營收可望呈現雙位數百分比成長。晶圓與光罩載具解決方案大廠家登受惠台灣及大陸需求強勁，去年前11月營收59.6億元，年增30.72％，展望今年，法人指出，先進封裝CoWoS訂單需求持續暢旺，2025年晶圓代工大廠CoWoS將續拚倍增，家登開發的CoWoS載具清洗機以及領先開發的AOI自動光學檢查系統，相關產品預計今年下半年陸續出貨，可望挹注公司營運動能。此外，再生晶圓暨半導體設備廠辛耘去年累計前11月營收88.98億元，年成長43.65％，已大幅超車2023年全年的69.12億元，法人預估，其12月營收亦有望改寫同期新高，第四季營收創高可期；而去年前三月稅後純益則達6.77億元、每股稅後純益（EPS）8.43元，全年可望賺逾1股本。展望2025年，法人指出，辛耘旗下三大業務展望正向，受惠主要客戶持續積極擴充先進封裝產能，可望帶動辛耘自製設備2025年營收成長；再生晶圓方面，再生晶圓市況已觸底，且國內三家再生晶圓業者均有擴產計畫，為進一步滿足客戶訂單需求，辛耘預計今年新增5～6萬片產能。"
不只有高鐵！屏東傳台積電設專區 專家預言國境之南變這4字,房市交易冷清，但屏東題材不斷，不只卓揆拍板宣布高鐵南延屏東，還傳出台積電將在屏科園區設置供應鏈專區。馨傳不動產執行長何世昌在臉書發文指出，國境之南可能會變成「買房之難」。行政院長卓榮泰日前宣布，高鐵南延屏東計畫採用「高雄方案」，配合高雄車站周邊「大都更計畫」，透過土地整合、沿線商圈帶動當地發展。高雄方案是高鐵延伸路線將沿著台鐵高雄鐵路地下化旁之路廊，以地下化方式進入高雄車站後，再往東延伸到屏東六塊厝，全長約28.8公里。屏東除了將有高鐵，再傳出新利多，根據自由時報報導，相關供應鏈透露，未來將在屏東科學園區，設半導體供應鏈專區，台積電也和相關廠商，討論進駐專區的可能性，行政院可望在1月正式對外宣布專區成立。根據了解，半導體供應鏈專區選定屏東科學園區，具體計畫已經成形，面積約三十公頃以上。何世昌對此表示，台積電擴大投資屏東，屏科園區可能設立供應鏈專區，台灣西部「半導體長城」計畫逐漸成型，屏東終於迎來重大建設與產業投資大利多。不過，他也提到，高鐵加上台積電題材，國境之南可能會變成買房之難了過去高鐵進駐地區的發展經驗，周邊生活圈的房市，通常會迎來顯著的發展，根據實價登錄顯示，北部地區的高鐵南港站、高鐵桃園站、高鐵新竹站周遭生活圈近5年房價分別上漲46.5％、60.6％、114.2％；台中烏日高鐵站上漲82.8％。南部地區包含嘉義、台南、左營站漲幅也分別成長107.5％、67.8％、104.5％。
台積電ADR6日上漲11.40美元漲幅5.46%折台股1445.99元,(中央社台北2025年 1月 7日電)台積電在NYSE掛牌 ADR以220.01美元作收，上漲11.40美元，漲幅 5.46%。由於每單位台積電 ADR相當於台股 5股台積電普通股，以 1月 6日新台幣匯市收盤價32.862元計算，相當台股台積電每股為1445.99元。最近10個交易日行情如下：台積電 ADR 近十個交易日行情交易日收盤價漲跌漲跌幅%匯率折台股01/06220.0111.405.4632.8621445.901/03208.617.033.4932.9171373.301/02201.584.092.0732.8681325.112/31197.49-2.90-1.4532.7811294.712/30200.39-1.24-0.6232.7171311.212/27201.63-1.43-0.7032.7201319.412/26203.06-3.27-1.5832.6961327.812/24206.33-1.03-0.5032.6701348.112/23207.3610.155.1532.6881355.612/20197.212.571.3232.6911289.4
美股》台積電ADR飆逾5％創新高！那斯達克暴漲243點,"今年全球科技業第一場重頭戲美國消費性電子展（CES）將於1月7日登場，市場聚焦新科技產品亮點，帶動科技股與半導體族群強彈。美股6日開盤，科技巨頭表現亮眼。特斯拉（Tesla）股價微幅上漲0.61美元，或0.15%，收報411.05美元。台積電ADR大漲11.38美元，或5.46%，收報219.99美元。道瓊工業指數終場下跌25.57點，或0.06%，收在42,706.56點。那斯達克指數上漲243.30點，或1.24%，收報19,864.98點。標普500指數上漲32.91點，或0.55%，收在5,975.38點。費城半導體指數大幅上漲146.50點，或2.84%，收在5,310.14點。"
《台北股市》外資06日買超股：台積電、新光金、國泰金,【時報-台北電】台股06日加權指數收23547.71點，漲639.41點或2.79%，總成交值4238.55億元。三大法人買超643.70億元，其中外資買超520.06億元，投信、自營商分別賣超10.97億元及買超134.60億元。外資買超前十大個股，依類別分，1檔電子股、6檔金融股及3檔傳產股；依股價分，1檔百元股、1檔中價位股及8檔銅板股；買超張數方面，8檔買超上萬張，榜首為台積電(2330)，買超2萬9406張，新光金(2888)、國泰金(2882)名列二、三名，分別買超1萬9020張及買超1萬8808張。第四及第五名為中信金(2891)、元大金(2885)，其他依序為華航(2610)、台塑(1301)、臺企銀(2834)、第一金(2892)及南亞(1303)。至於前十大個股中買超金額前三大，則為台積電(2330)330.82億元、國泰金(2882)12.94億元、中信金(2891)6.87億元。●外資06日買超前十名：1.台積電(2330)收1125.00元，漲50.00元或4.65%，成交量7.79萬張，外資買超2萬9406張、估330.82億元，為連2日買超，累計買超3萬4710張、估387.84億元。2.新光金(2888)收11.95元，漲0.05元或0.42%，成交量5.59萬張，外資買超1萬9020張、估2.27億元，由前一交易日賣超1萬9425張轉為買超。3.國泰金(2882)收68.80元，漲1.00元或1.47%，成交量2.76萬張，外資買超1萬8808張、估12.94億元，為連3日買超，累計買超3萬1098張、估21.28億元。4.中信金(2891)收39.40元，漲0.40元或1.03%，成交量3.14萬張，外資買超1萬7441張、估6.87億元，為連3日買超，累計買超4萬7821張、估18.67億元。5.元大金(2885)收35.45元，漲0.70元或2.01%，成交量2.35萬張，外資買超1萬2828張、估4.55億元，為連3日買超，累計買超1萬9989張、估7.03億元。6.華航(2610)收26.20元，漲0.05元或0.19%，成交量2.67萬張，外資買超1萬1699張、估3.07億元，由前一交易日賣超641張轉為買超。7.台塑(1301)收36.25元，漲1.75元或5.07%，成交量2.81萬張，外資買超1萬496張、估3.80億元，由前一交易日賣超1935張轉為買超。8.臺企銀(2834)收15.15元，漲0.30元或2.02%，成交量1.59萬張，外資買超1萬448張、估1.58億元，為連3日買超，累計買超1萬1388張、估1.72億元。9.第一金(2892)收27.75元，漲0.40元或1.46%，成交量1.61萬張，外資買超7791張、估2.16億元，為連3日買超，累計買超9778張、估2.7億元。10.南亞(1303)收31.25元，漲1.70元或5.75%，成交量2.13萬張，外資買超6611張、估2.07億元，由前一交易日賣超2320張轉為買超。●前三大個股近五日籌碼：1.台積電(2330)三大法人累計買超1萬9855張，其中外資買超1萬7983張、投信買超660張、自營商買超1211張；融資增851張、融券減169張，券資比1.16%。2.新光金(2888)三大法人累計買超4275張，其中外資買超6278張、投信買超8張、自營商賣超2010張；融資減1942張、融券增20張，券資比0.72%。3.國泰金(2882)三大法人累計賣超840張，其中外資買超3萬3400張、投信賣超3萬3388張、自營商賣超852張；融資增189張、融券減200張，券資比9.65%。(編輯：財經內容中心)
